16.4015 8.739133333333335
16.307 10.104946666666667
16.3465 8.517953642384109
16.3625 9.863480132450324
16.5965 10.239746666666669
16.4 9.858523178807951
16.6515 9.62131879194631
16.4185 9.279593959731542
16.5225 9.723634228187919
16.3025 9.214251677852346
16.278 8.683573825503348
16.524 10.139486754966885
16.3885 9.759294701986757
16.2935 8.733072847682118
16.4315 9.39639072847682
16.381 10.32418791946309
16.339 11.364033557046984
16.4015 9.40068666666667
16.4515 10.294349999999998
16.5335 10.693196666666665
16.326 9.221114093959732
16.348 8.82270469798658
16.401 9.195255033557052
16.3785 10.31161842105263
16.853 10.11262751677853
16.645 8.954530405405404
16.546 8.998499999999998
16.9015 9.625703333333336
16.84 9.07168
16.8435 9.738115894039737
16.6395 9.813043333333331
16.8705 9.23253973509934
16.711 10.164143333333334
16.497 9.479816666666668
16.9135 9.870033333333332
16.814 9.465486666666663
16.718 10.121093333333333
16.743 9.401582236842108
16.553 9.874674496644296
16.7335 10.048006711409396
17.02 8.520536912751679
16.7725 10.525926666666672
16.8185 9.657187919463087
16.492 8.586020000000001
16.5795 9.984026666666665
16.533 9.1020298013245
16.4815 8.688639999999994
16.413 9.037153333333332
16.3965 9.014665562913905
16.5525 9.312253289473684
16.4655 10.03105
16.3685 9.689463087248319
16.524 9.81323509933775
16.738 9.011963333333336
16.529 9.044884105960266
16.5005 8.938254966887419
16.626 9.63498344370861
16.406 8.980853333333334
16.41 9.452850993377485
16.5395 9.024917218543049
16.4265 8.975397350993376
16.474 9.827816666666665
16.417 9.794449664429525
16.352 9.385916666666663
16.388 9.088520000000004
16.5105 9.194694078947366
16.3795 9.604276666666669
16.327 8.400714765100675
16.635 8.756040540540544
16.2955 9.090096026490068
16.412 9.430903973509936
16.371 8.755540268456377
16.393 9.111718120805369
16.3645 8.752147651006707
16.3375 9.474103333333334
16.3485 10.058936666666666
16.3815 10.924238410596029
16.436 10.503523489932883
16.5045 9.7491610738255
16.4445 9.673654362416107
16.6665 9.712680000000004
16.2875 10.537976666666667
16.5855 10.60611744966443
16.355 10.393100671140935
16.377 9.514673333333333
16.254 9.718546666666663
16.3475 11.10141059602649
16.102 9.694776666666666
16.435 10.542733333333334
16.3495 10.139288590604028
16.219 10.999225165562905
16.306 9.909806666666663
16.4075 11.177243333333335
16.4045 9.744177852348994
16.2075 9.280369127516778
16.389 11.447946666666668
16.269 9.659480000000004
16.6015 10.552783333333332
16.2805 9.714473333333332
16.497 11.282963333333333
16.244 10.07897
16.284 11.71013666666667
16.412 11.061676666666665
16.3595 10.748319999999998
16.4235 10.825503333333327
16.597 11.255228476821193
16.4265 10.788449999999997
16.331 11.24708666666667
16.4555 11.274986666666672
16.6855 11.357010000000002
16.41 11.220666666666661
16.4065 11.45811666666667
16.5625 11.169666666666668
16.727 10.39416333333334
16.419 10.908140000000007
16.6575 11.176710000000005
16.3985 11.019929999999999
16.492 10.326593333333333
16.535 11.53366778523491
16.584 10.93302666666667
17.041 10.383823333333334
16.765 10.265920529801324
16.789 11.023529801324504
16.603 11.250233333333332
16.787 10.898466666666668
16.62 11.671889999999998
16.5195 11.136173333333332
16.6345 10.743373333333325
16.8705 11.680593959731542
16.7575 11.535109999999996
16.6625 10.952834437086093
16.5655 11.71646
16.83 11.292884105960267
16.425 10.794900000000005
16.558 10.579125827814568
16.594 11.340301324503306
16.3605 10.764336666666667
16.4115 11.263927152317883
16.5435 10.224470198675498
16.5585 10.455589403973507
16.4355 11.281642384105961
16.3585 10.266373333333341
16.366 10.386876666666668
16.441 10.357300000000002
16.3125 10.855261744966443
16.5295 10.53111333333333
16.6835 11.018175496688741
16.591 9.852807947019866
16.6895 9.966050335570468
16.33 10.351070469798655
16.496 10.522043624161075
16.401 10.721610738255034
16.519 10.550736666666666
16.568 11.096698675496686
16.4225 10.431278145695366
16.403 10.86612582781457
16.4375 10.991096666666662
16.504 10.236516778523487
16.5805 10.34514333333333
16.648 9.685040000000004
16.817 11.102106666666671
16.554 10.560651006711408
16.566 10.83807
16.6945 9.772922818791947
16.8705 10.617456666666666
16.5155 9.675304635761584
16.7935 11.019183333333336
16.6375 10.124256666666668
16.6275 10.293206666666663
16.441 9.567193333333329
16.437 10.024123333333337
16.7655 9.60927666666666
16.3535 10.366586666666661
16.3965 9.821211409395977
16.44 10.750619999999996
16.559 10.810289999999995
16.9815 10.277423333333331
16.3465 10.073219999999996
